latitude,longitude,trajectory
45.21373748779297,-118.572509765625,12
45.20444107055664,-118.57807159423828,12
45.193790435791016,-118.56653594970703,12
45.22676467895508,-118.54788970947266,12
45.22791290283203,-118.5978775024414,12
45.19375228881836,-118.55753326416016,12
45.23421096801758,-118.54368591308594,12
45.243736267089844,-118.5530014038086,12
45.23311233520508,-118.57467651367188,12
45.23125076293945,-118.55168151855469,12
45.26183319091797,-118.58612060546875,12
45.24623107910156,-118.58827209472656,12
45.24553298950195,-118.5873031616211,12
45.226898193359375,-118.59510040283203,12
45.22684097290039,-118.59414672851562,12
45.230735778808594,-118.5999755859375,12
45.23482131958008,-118.59622955322266,12
45.23695373535156,-118.59886169433594,12
45.23709487915039,-118.60093688964844,12
45.23680114746094,-118.59941864013672,12
45.22639083862305,-118.59657287597656,12
45.223228454589844,-118.59481811523438,12
45.223636627197266,-118.5926513671875,12
45.22318649291992,-118.59335327148438,12
45.223201751708984,-118.59354400634766,12
45.22330856323242,-118.59380340576172,12
45.223201751708984,-118.59759521484375,12
45.227088928222656,-118.5950927734375,12
45.23027801513672,-118.58719635009766,12
45.22916030883789,-118.58121490478516,12
45.22563934326172,-118.59123229980469,12
45.22880935668945,-118.56702423095703,12
45.2297477722168,-118.56412506103516,12
45.23130416870117,-118.56631469726562,12
45.23393249511719,-118.5726547241211,12
45.218196868896484,-118.56901550292969,12
45.21637725830078,-118.54863739013672,12
45.228782653808594,-118.55906677246094,12
45.21737289428711,-118.5433578491211,12
45.22011184692383,-118.54121398925781,12
45.21897888183594,-118.54109191894531,12
45.21821212768555,-118.54335021972656,12
45.22393035888672,-118.54862976074219,12
45.21987533569336,-118.56595611572266,13
45.22703552246094,-118.56425476074219,13
45.233985900878906,-118.57672119140625,13
45.21054458618164,-118.55570983886719,13
45.224239349365234,-118.5442886352539,13
45.22267532348633,-118.55140686035156,13
45.213375091552734,-118.55226135253906,13
45.20791244506836,-118.54602813720703,13
45.20936584472656,-118.54060363769531,13
45.21653366088867,-118.55677795410156,13
45.24609375,-118.5489730834961,13
45.239444732666016,-118.56336975097656,13
45.22771072387695,-118.57164764404297,13
45.23717498779297,-118.54434967041016,13
45.21369171142578,-118.54621887207031,13
45.24769973754883,-118.5448989868164,13
45.247745513916016,-118.5372543334961,13
45.24705505371094,-118.54376220703125,13
45.24825668334961,-118.54341125488281,13
45.2476921081543,-118.54339599609375,13
45.24703598022461,-118.54389190673828,13
45.24211120605469,-118.54000854492188,13
45.242862701416016,-118.53511047363281,13
45.23589324951172,-118.53997039794922,13
45.2311897277832,-118.53428649902344,13
45.23265838623047,-118.54212188720703,13
45.232757568359375,-118.53887939453125,13
45.24652099609375,-118.54151916503906,13
45.24551010131836,-118.54485321044922,13
45.252113342285156,-118.5577163696289,13
45.25004196166992,-118.57376861572266,13
45.24658966064453,-118.57982635498047,13
45.242671966552734,-118.59369659423828,13
45.215641021728516,-118.5676040649414,13
45.22390365600586,-118.54042053222656,13
45.21364212036133,-118.53390502929688,13
45.20853042602539,-118.5457763671875,13
45.215721130371094,-118.55847930908203,13
45.22349166870117,-118.54161071777344,13
45.22584533691406,-118.56001281738281,13
45.24614334106445,-118.5645980834961,13
45.23432159423828,-118.57581329345703,13
45.23652648925781,-118.55099487304688,13
45.23250198364258,-118.58242797851562,13
45.228023529052734,-118.58029174804688,13
45.215675354003906,-118.55582427978516,13
45.22715759277344,-118.5462417602539,13
45.21839141845703,-118.55011749267578,13
45.2069091796875,-118.54170989990234,13
45.22798156738281,-118.54059600830078,13
45.225059509277344,-118.55625915527344,13
45.245941162109375,-118.5323257446289,13
45.257904052734375,-118.53917694091797,13
45.24829864501953,-118.55097198486328,13
45.24930953979492,-118.55748748779297,13
45.236419677734375,-118.58116149902344,13
45.22404479980469,-118.57959747314453,13
45.21523666381836,-118.53440856933594,13
45.25889587402344,-118.54214477539062,13
45.22720718383789,-118.57792663574219,13
45.207489013671875,-118.53213500976562,13
45.21781539916992,-118.5419921875,13
45.2436637878418,-118.54507446289062,13
45.234832763671875,-118.53834533691406,13
45.23466491699219,-118.54804229736328,13
45.21946716308594,-118.56609344482422,14
45.22618103027344,-118.54859924316406,14
45.20880126953125,-118.54165649414062,14
45.21961212158203,-118.5562515258789,14
45.23252868652344,-118.53514862060547,14
45.252479553222656,-118.5730209350586,14
45.21811294555664,-118.58158111572266,14
45.23722457885742,-118.5491943359375,14
45.26346206665039,-118.5919189453125,14
45.25776290893555,-118.5744857788086,14
45.25847244262695,-118.56208038330078,14
45.232242584228516,-118.57914733886719,14
45.217750549316406,-118.55682373046875,14
45.220577239990234,-118.548828125,14
45.23334884643555,-118.5469741821289,14
45.23394775390625,-118.54393005371094,14
45.23287582397461,-118.52862548828125,14
45.23280715942383,-118.52979278564453,14
45.232784271240234,-118.52999877929688,14
45.23280715942383,-118.52970886230469,14
45.22821807861328,-118.53507232666016,14
45.22854995727539,-118.5362777709961,14
45.227561950683594,-118.53817749023438,14
45.22768020629883,-118.5387954711914,14
45.22768783569336,-118.54087829589844,14
45.22836685180664,-118.54204559326172,14
45.231658935546875,-118.54341125488281,14
45.237144470214844,-118.55059051513672,14
45.251739501953125,-118.55697631835938,14
45.25177764892578,-118.55729675292969,14
45.25535202026367,-118.57447052001953,14
45.263980865478516,-118.58885955810547,14
45.26711654663086,-118.59184265136719,14
45.23390579223633,-118.5431137084961,14
45.21208953857422,-118.55943298339844,14
45.237823486328125,-118.5494613647461,14
45.24307632446289,-118.5311050415039,14
45.22623825073242,-118.53890991210938,14
45.23344802856445,-118.55420684814453,14
45.2288932800293,-118.54019927978516,14
45.20779037475586,-118.54462432861328,14
45.21989822387695,-118.54573822021484,14
45.229896545410156,-118.5406265258789,14
45.20991897583008,-118.54409790039062,14
45.21733093261719,-118.55714416503906,14
45.21929931640625,-118.54624938964844,14
45.21018981933594,-118.54348754882812,14
45.217220306396484,-118.55464935302734,14
45.25907897949219,-118.54268646240234,14
45.216434478759766,-118.54823303222656,14
45.22834396362305,-118.58036041259766,14
45.2275390625,-118.5479736328125,14
45.216861724853516,-118.53063201904297,14
45.2415885925293,-118.56520080566406,14
45.258113861083984,-118.54338836669922,14
45.25924301147461,-118.5766830444336,14
45.24539566040039,-118.58152770996094,14
45.19617462158203,-118.52742767333984,14
45.233497619628906,-118.53455352783203,14
45.24764633178711,-118.55657196044922,14
45.1951789855957,-118.54782104492188,14
45.21408462524414,-118.54840087890625,14
45.22396469116211,-118.55799102783203,14
45.225955963134766,-118.55506134033203,14
45.22532272338867,-118.54615783691406,14
45.21916961669922,-118.56566619873047,15
45.233375549316406,-118.57723236083984,15
45.226478576660156,-118.54786682128906,15
45.212310791015625,-118.55374908447266,15
45.20875549316406,-118.54106140136719,15
45.23320770263672,-118.53397369384766,15
45.22793197631836,-118.56399536132812,15
45.2142448425293,-118.54716491699219,15
45.24734878540039,-118.53865814208984,15
45.241329193115234,-118.55315399169922,15
45.220516204833984,-118.53472900390625,15
45.224029541015625,-118.54969024658203,15
45.21281814575195,-118.55535125732422,15
45.22111892700195,-118.54728698730469,15
45.22583770751953,-118.55066680908203,15
45.25177001953125,-118.57633972167969,15
45.24650573730469,-118.58448791503906,15
45.24342346191406,-118.5723876953125,15
45.23961639404297,-118.57503509521484,15
45.249629974365234,-118.57616424560547,15
45.25245666503906,-118.56681060791016,15
45.24720001220703,-118.57872009277344,15
45.2285041809082,-118.58443450927734,15
45.21832275390625,-118.58133697509766,15
45.21560287475586,-118.57426452636719,15
45.23398971557617,-118.57574462890625,15
45.237300872802734,-118.5489273071289,15
45.28186798095703,-118.54957580566406,15
45.27755355834961,-118.56427764892578,15
45.2796516418457,-118.549072265625,15
45.265625,-118.5378646850586,15
45.27128982543945,-118.55353546142578,15
45.281227111816406,-118.53697204589844,15
45.27925491333008,-118.54911041259766,15
45.25782012939453,-118.55376434326172,15
45.258522033691406,-118.55451202392578,15
45.2616081237793,-118.58082580566406,15
45.21874237060547,-118.57041931152344,15
45.20900344848633,-118.57438659667969,15
45.207008361816406,-118.56622314453125,15
45.196861267089844,-118.54393005371094,15
45.193031311035156,-118.55938720703125,15
45.198612213134766,-118.5693130493164,15
45.202308654785156,-118.55653381347656,15
45.22370529174805,-118.55372619628906,15
45.22395324707031,-118.55923461914062,15
45.22178268432617,-118.56266784667969,15
45.22422409057617,-118.56328582763672,15
45.227970123291016,-118.60135650634766,15
45.211578369140625,-118.59771728515625,15
45.19367218017578,-118.57189178466797,15
45.20917892456055,-118.56607055664062,15
45.19941329956055,-118.53491973876953,15
45.241355895996094,-118.54265594482422,15
45.21697998046875,-118.5710678100586,15
45.23360061645508,-118.53575134277344,15
45.26899337768555,-118.57202911376953,15
45.219757080078125,-118.57123565673828,15
45.19978332519531,-118.52545928955078,15
45.194828033447266,-118.55188751220703,15
45.21757888793945,-118.59735870361328,15
45.20256805419922,-118.58866119384766,15
45.194618225097656,-118.57249450683594,15
45.1906623840332,-118.54371643066406,15
45.19363021850586,-118.54178619384766,15
45.226524353027344,-118.59925842285156,16
45.22566604614258,-118.58929443359375,16
45.22023391723633,-118.58379364013672,16
45.21883010864258,-118.59410095214844,16
45.217350006103516,-118.59162139892578,16
45.205020904541016,-118.59587860107422,16
45.22447967529297,-118.60070037841797,16
45.22480773925781,-118.5854721069336,16
45.205833435058594,-118.58747863769531,16
45.20269012451172,-118.58502960205078,16
45.197174072265625,-118.56401824951172,16
45.215850830078125,-118.58888244628906,16
45.225669860839844,-118.58236694335938,16
45.23029708862305,-118.59927368164062,16
45.22233581542969,-118.58143615722656,16
45.219730377197266,-118.59799194335938,16
45.253414154052734,-118.60230255126953,16
45.25018310546875,-118.59275817871094,16
45.249210357666016,-118.60050201416016,16
45.25449752807617,-118.60588836669922,16
45.261817932128906,-118.60588073730469,16
45.23114013671875,-118.56509399414062,16
45.206451416015625,-118.59612274169922,16
45.19783401489258,-118.56369018554688,16
45.21077346801758,-118.59720611572266,16
45.22295379638672,-118.5619125366211,16
45.205562591552734,-118.59390258789062,16
45.19546127319336,-118.57002258300781,16
45.212730407714844,-118.5833969116211,16
45.21089172363281,-118.58950805664062,16
45.2042121887207,-118.59325408935547,16
45.23248291015625,-118.5948486328125,16
45.19774627685547,-118.56561279296875,16
45.2054328918457,-118.5916748046875,16
45.19916915893555,-118.56758880615234,16
45.2482795715332,-118.60384368896484,16
45.21357727050781,-118.5899658203125,16
45.20637512207031,-118.596435546875,16
45.23858642578125,-118.5714111328125,16
45.19684982299805,-118.56780242919922,16
45.205848693847656,-118.5167236328125,16
45.204925537109375,-118.52127838134766,16
45.20588684082031,-118.51872253417969,16
45.209747314453125,-118.5293960571289,16
45.23112869262695,-118.53801727294922,16
45.23627853393555,-118.57943725585938,16
45.26399612426758,-118.60900115966797,16
45.26482009887695,-118.60626983642578,16
45.27006530761719,-118.60762786865234,16
45.2629508972168,-118.60600280761719,16
45.26234817504883,-118.60584259033203,16
45.26218795776367,-118.60443878173828,16
45.26793670654297,-118.60602569580078,16
45.26879119873047,-118.60676574707031,16
45.268550872802734,-118.607666015625,16
45.26814270019531,-118.60863494873047,16
45.268463134765625,-118.60440063476562,16
45.2685661315918,-118.60600280761719,16
45.270240783691406,-118.60853576660156,16
45.27666473388672,-118.6056900024414,16
45.280277252197266,-118.60401916503906,16
45.28032684326172,-118.60130310058594,16
45.27389907836914,-118.60896301269531,16
45.27341079711914,-118.58541107177734,16
45.264183044433594,-118.58724975585938,16
45.21955108642578,-118.56521606445312,17
45.228187561035156,-118.5767822265625,17
45.258609771728516,-118.54290008544922,17
45.219573974609375,-118.5584716796875,17
45.213897705078125,-118.5453872680664,17
45.25794982910156,-118.54303741455078,17
45.237060546875,-118.56074523925781,17
45.21302795410156,-118.55137634277344,17
45.25856399536133,-118.54474639892578,17
45.23647689819336,-118.55000305175781,17
45.229251861572266,-118.52366638183594,17
45.25848388671875,-118.54280853271484,17
45.21976852416992,-118.5613021850586,17
45.22183609008789,-118.54035186767578,17
45.234214782714844,-118.55400085449219,17
45.20783996582031,-118.54540252685547,17
45.2216682434082,-118.5238265991211,17
45.22380447387695,-118.56314086914062,17
45.21493911743164,-118.56169128417969,17
45.22577667236328,-118.5516586303711,17
45.23627471923828,-118.56401062011719,17
45.22264099121094,-118.5782699584961,17
45.20891189575195,-118.54956817626953,17
45.22840118408203,-118.55718231201172,17
45.21866989135742,-118.58100128173828,17
45.19761657714844,-118.55007934570312,17
45.25802230834961,-118.54508209228516,17
45.231689453125,-118.58208465576172,17
45.20690155029297,-118.54041290283203,17
45.26276397705078,-118.53898620605469,17
45.218536376953125,-118.55911254882812,17
45.25590133666992,-118.52257537841797,17
45.274776458740234,-118.5334701538086,17
45.26377868652344,-118.51835632324219,17
45.2618522644043,-118.53394317626953,17
45.263885498046875,-118.52197265625,17
45.216087341308594,-118.54535675048828,17
45.20866012573242,-118.54137420654297,17
45.2019157409668,-118.5295181274414,17
45.21033477783203,-118.52735900878906,17
45.20807647705078,-118.5239486694336,17
45.2115592956543,-118.5158920288086,17
45.21062469482422,-118.5257339477539,17
45.21156692504883,-118.5261459350586,17
45.21101760864258,-118.52546691894531,17
45.210418701171875,-118.52639770507812,17
45.20936965942383,-118.5254135131836,17
45.20925521850586,-118.52591705322266,17
45.23307800292969,-118.55107879638672,17
45.23200988769531,-118.54875946044922,17
45.23431396484375,-118.5474853515625,17
45.22853469848633,-118.54087829589844,17
45.2234992980957,-118.54167175292969,17
45.22941589355469,-118.5489273071289,17
45.225772857666016,-118.54546356201172,17
45.21718215942383,-118.5461654663086,17
45.224876403808594,-118.54701232910156,17
45.226318359375,-118.54157257080078,17
45.22725296020508,-118.54039764404297,17
45.23230743408203,-118.5354995727539,17
45.231895446777344,-118.53524017333984,17
45.23159408569336,-118.52879333496094,17
45.2279167175293,-118.53315734863281,17
45.22560119628906,-118.53213500976562,17
45.200103759765625,-118.52637481689453,17
45.2842903137207,-118.55939483642578,18
45.29048156738281,-118.5635757446289,18
45.27904510498047,-118.57626342773438,18
45.28695297241211,-118.56407165527344,18
45.269527435302734,-118.51541900634766,18
45.262996673583984,-118.53253173828125,18
45.254390716552734,-118.521240234375,18
45.25614929199219,-118.52281188964844,18
45.256500244140625,-118.54290008544922,18
45.25221252441406,-118.52174377441406,18
45.26640319824219,-118.51139831542969,18
45.274147033691406,-118.559326171875,18
45.28664779663086,-118.55482482910156,18
45.285099029541016,-118.56150817871094,18
45.26161575317383,-118.53218841552734,18
45.25464630126953,-118.52153778076172,18
45.25804138183594,-118.51117706298828,18
45.25694274902344,-118.51136779785156,18
45.255924224853516,-118.51878356933594,18
45.26103210449219,-118.5164566040039,18
45.263431549072266,-118.53298950195312,18
45.25880813598633,-118.51713562011719,18
45.259681701660156,-118.51528930664062,18
45.275516510009766,-118.52576446533203,18
45.284053802490234,-118.5355453491211,18
45.267852783203125,-118.51458740234375,18
45.26825714111328,-118.51199340820312,18
45.25910186767578,-118.52151489257812,18
45.258392333984375,-118.51386260986328,18
45.25546646118164,-118.54434967041016,18
45.2664680480957,-118.54403686523438,18
45.26140594482422,-118.51338195800781,18
45.21605682373047,-118.56796264648438,18
45.22723388671875,-118.54313659667969,18
45.27159881591797,-118.54020690917969,18
45.25810241699219,-118.54312896728516,18
45.25739669799805,-118.52388000488281,18
45.26875305175781,-118.5348892211914,18
45.264156341552734,-118.55329132080078,18
45.26842498779297,-118.55372619628906,18
45.2762451171875,-118.54459381103516,18
45.25767517089844,-118.54193115234375,18
45.26156997680664,-118.51612854003906,18
45.239219665527344,-118.5462646484375,18
45.207881927490234,-118.54308319091797,18
45.207359313964844,-118.53781127929688,18
45.201168060302734,-118.53168487548828,18
45.212833404541016,-118.52836608886719,18
45.20903778076172,-118.51458740234375,18
45.21586227416992,-118.51507568359375,18
45.21601867675781,-118.5155029296875,18
45.21611785888672,-118.51620483398438,18
45.21977996826172,-118.51565551757812,18
45.219581604003906,-118.51907348632812,18
45.220054626464844,-118.51736450195312,18
45.231903076171875,-118.53724670410156,18
45.246150970458984,-118.54153442382812,18
45.259220123291016,-118.52019500732422,18
45.26126480102539,-118.51522827148438,18
45.26217269897461,-118.51941680908203,18
45.26237869262695,-118.51950073242188,18
45.256256103515625,-118.5201416015625,18
45.25925064086914,-118.51844024658203,18
45.256591796875,-118.5134048461914,18
45.25675964355469,-118.5208969116211,18
45.26195526123047,-118.60258483886719,19
45.25700759887695,-118.60549926757812,19
45.25617218017578,-118.60264587402344,19
45.27385711669922,-118.60053253173828,19
45.27816390991211,-118.59303283691406,19
45.27480697631836,-118.5833740234375,19
45.272438049316406,-118.58738708496094,19
45.275753021240234,-118.58378601074219,19
45.2706184387207,-118.57241821289062,19
45.25041580200195,-118.57252502441406,19
45.24534606933594,-118.59110260009766,19
45.2569694519043,-118.60701751708984,19
45.27382278442383,-118.60929107666016,19
45.27647399902344,-118.58132934570312,19
45.25857925415039,-118.56815338134766,19
45.26339340209961,-118.60452270507812,19
45.2152214050293,-118.57849884033203,19
45.21571350097656,-118.57733917236328,19
45.2277946472168,-118.59093475341797,19
45.22123336791992,-118.59541320800781,19
45.22627258300781,-118.60132598876953,19
45.22938537597656,-118.59288787841797,19
45.236263275146484,-118.58900451660156,19
45.24102783203125,-118.60430145263672,19
45.26952362060547,-118.60909271240234,19
45.249183654785156,-118.60550689697266,19
45.26068878173828,-118.59529113769531,19
45.24171829223633,-118.59361267089844,19
45.23957061767578,-118.59588623046875,19
45.251583099365234,-118.578125,19
45.26682662963867,-118.59474182128906,19
45.24604034423828,-118.58647155761719,19
45.26054382324219,-118.55745697021484,19
45.25840759277344,-118.57592010498047,19
45.2598876953125,-118.5618896484375,19
45.221397399902344,-118.57701110839844,19
45.2430419921875,-118.58828735351562,19
45.241485595703125,-118.58901977539062,19
45.24767303466797,-118.6048583984375,19
45.24786376953125,-118.60092163085938,19
45.242305755615234,-118.59980010986328,19
45.23996353149414,-118.59556579589844,19
45.22847366333008,-118.5994873046875,19
45.2259635925293,-118.59044647216797,19
45.21215057373047,-118.58890533447266,19
45.215049743652344,-118.58483123779297,19
45.24036407470703,-118.60099029541016,19
45.24668502807617,-118.6032485961914,19
45.23830032348633,-118.58953094482422,19
45.24677276611328,-118.59201049804688,19
45.25808334350586,-118.59430694580078,19
45.26374053955078,-118.6041259765625,19
45.2680778503418,-118.60545349121094,19
45.26771926879883,-118.60791778564453,19
45.266849517822266,-118.6033706665039,19
45.26923370361328,-118.60845947265625,19
45.27767562866211,-118.60675048828125,19
45.27883529663086,-118.60363006591797,19
45.27668380737305,-118.6003189086914,19
45.27743148803711,-118.60476684570312,19
45.266300201416016,-118.60894775390625,19
45.25598907470703,-118.60038757324219,19
45.24284744262695,-118.59008026123047,19
45.2432975769043,-118.58755493164062,19
45.243072509765625,-118.58885192871094,19
45.21754455566406,-118.57234954833984,20
45.198081970214844,-118.5667953491211,20
45.210262298583984,-118.58084106445312,20
45.203609466552734,-118.5745620727539,20
45.198089599609375,-118.56597900390625,20
45.19858932495117,-118.56781005859375,20
45.19823455810547,-118.57379150390625,20
45.206581115722656,-118.58601379394531,20
45.213626861572266,-118.58875274658203,20
45.209835052490234,-118.58045959472656,20
45.20221710205078,-118.57233428955078,20
45.19941329956055,-118.57471466064453,20
45.199432373046875,-118.57588195800781,20
45.19776916503906,-118.56840515136719,20
45.197608947753906,-118.56973266601562,20
45.19771194458008,-118.56874084472656,20
45.197669982910156,-118.56719207763672,20
45.198028564453125,-118.56661224365234,20
45.19935989379883,-118.56607818603516,20
45.20326614379883,-118.56675720214844,20
45.21001052856445,-118.56797790527344,20
45.20996856689453,-118.57101440429688,20
45.19859313964844,-118.56688690185547,20
45.20167541503906,-118.5716781616211,20
45.209503173828125,-118.57476043701172,20
45.20640182495117,-118.57379913330078,20
45.20466613769531,-118.56298828125,20
45.20465850830078,-118.57138061523438,20
45.19821548461914,-118.56548309326172,20
45.204166412353516,-118.55879974365234,20
45.207801818847656,-118.56623077392578,20
45.20133590698242,-118.56036376953125,20
45.224185943603516,-118.54286193847656,20
45.21971893310547,-118.5555419921875,20
45.21236801147461,-118.55289459228516,20
45.22285842895508,-118.54654693603516,20
45.27373123168945,-118.58421325683594,20
45.2352180480957,-118.58460235595703,20
45.206050872802734,-118.56189727783203,20
45.19453430175781,-118.56745910644531,20
45.20347595214844,-118.59117126464844,20
45.21134567260742,-118.59811401367188,20
45.222991943359375,-118.58727264404297,20
45.21876525878906,-118.56891632080078,20
45.22948455810547,-118.56687927246094,20
45.234947204589844,-118.6008071899414,20
45.21067810058594,-118.59771728515625,20
45.223976135253906,-118.56879425048828,20
45.26287841796875,-118.60855102539062,20
45.24446487426758,-118.59857177734375,20
45.22477340698242,-118.5995864868164,20
45.203739166259766,-118.58076477050781,20
45.195716857910156,-118.56725311279297,20
45.22532653808594,-118.59942626953125,20
45.26203155517578,-118.59442901611328,20
45.22895050048828,-118.58415222167969,20
45.21168899536133,-118.59803771972656,20
45.24714660644531,-118.60318756103516,20
45.19729232788086,-118.5472640991211,20
45.20850372314453,-118.58692932128906,20
45.256256103515625,-118.60628509521484,20
45.19643020629883,-118.55979919433594,20
45.22428512573242,-118.6003646850586,20
45.191951751708984,-118.56737518310547,20
45.19108200073242,-118.55514526367188,20
45.25920104980469,-118.57797241210938,21
45.27504348754883,-118.58436584472656,21
45.25303268432617,-118.56182861328125,21
45.25836944580078,-118.54067993164062,21
45.28158187866211,-118.6040267944336,21
45.26249694824219,-118.60884094238281,21
45.204612731933594,-118.59571075439453,21
45.19974136352539,-118.58087158203125,21
45.19940185546875,-118.58259582519531,21
45.194114685058594,-118.57225799560547,21
45.19158935546875,-118.5609359741211,21
45.19266128540039,-118.55887603759766,21
45.1957893371582,-118.55318450927734,21
45.194419860839844,-118.5501708984375,21
45.25684356689453,-118.56353759765625,21
45.26778030395508,-118.59668731689453,21
45.24614715576172,-118.60580444335938,21
45.251895904541016,-118.60269165039062,21
45.26463317871094,-118.58989715576172,21
45.25967788696289,-118.56932830810547,21
45.26339340209961,-118.55570220947266,21
45.257164001464844,-118.57422637939453,21
45.25656509399414,-118.57183074951172,21
45.21855163574219,-118.57050323486328,21
45.213138580322266,-118.5825424194336,21
45.21659469604492,-118.58840942382812,21
45.21344757080078,-118.59334564208984,21
45.20469665527344,-118.59589385986328,21
45.21399688720703,-118.59839630126953,21
45.21314239501953,-118.59272766113281,21
45.21666717529297,-118.57527923583984,21
45.211246490478516,-118.57549285888672,21
45.205570220947266,-118.5803451538086,21
45.198062896728516,-118.57268524169922,21
45.19672393798828,-118.55741119384766,21
45.21916961669922,-118.5908432006836,21
45.21133041381836,-118.58235931396484,21
45.20807647705078,-118.59752655029297,21
45.265869140625,-118.60504913330078,21
45.27406692504883,-118.56510925292969,21
45.26872253417969,-118.57879638671875,21
45.27707290649414,-118.58676147460938,21
45.24516296386719,-118.57106018066406,21
45.24637222290039,-118.56217956542969,21
45.24798583984375,-118.55895233154297,21
45.22925567626953,-118.58155822753906,21
45.22142028808594,-118.55973052978516,21
45.223819732666016,-118.56718444824219,21
45.219810485839844,-118.575927734375,21
45.233123779296875,-118.53694152832031,21
45.22214889526367,-118.55623626708984,21
45.253578186035156,-118.56977081298828,21
45.23715591430664,-118.53703308105469,21
45.21616744995117,-118.55332946777344,21
45.24996566772461,-118.56282806396484,21
45.23252487182617,-118.5347671508789,21
45.2317008972168,-118.5377426147461,21
45.23211669921875,-118.54023742675781,21
45.217594146728516,-118.55513763427734,21
45.219032287597656,-118.55645751953125,21
45.22503662109375,-118.55598449707031,21
45.22526550292969,-118.55964660644531,21
45.227298736572266,-118.55352020263672,21
45.228328704833984,-118.55136108398438,21
45.213661193847656,-118.59603881835938,21
45.261478424072266,-118.57843780517578,22
45.28028869628906,-118.55904388427734,22
45.2686882019043,-118.6094741821289,22
45.26683807373047,-118.5988540649414,22
45.24617004394531,-118.60468292236328,22
45.27913284301758,-118.59901428222656,22
45.257476806640625,-118.57230377197266,22
45.2780647277832,-118.600830078125,22
45.29339599609375,-118.58763122558594,22
45.284305572509766,-118.58710479736328,22
45.28429412841797,-118.60001373291016,22
45.27751541137695,-118.58648681640625,22
45.284446716308594,-118.57347869873047,22
45.27456283569336,-118.58145141601562,22
45.270633697509766,-118.60742950439453,22
45.25653839111328,-118.60627746582031,22
45.24635696411133,-118.60567474365234,22
45.2799072265625,-118.59712219238281,22
45.27367401123047,-118.60842895507812,22
45.278221130371094,-118.59671783447266,22
45.29492950439453,-118.5882339477539,22
45.27510070800781,-118.57243347167969,22
45.27116394042969,-118.58956909179688,22
45.279327392578125,-118.58580780029297,22
45.27700424194336,-118.56831359863281,22
45.27288818359375,-118.58012390136719,22
45.27933883666992,-118.60369873046875,22
45.27430725097656,-118.60621643066406,22
45.2730827331543,-118.60993194580078,22
45.27812576293945,-118.6042251586914,22
45.271995544433594,-118.57559967041016,22
45.28359603881836,-118.59537506103516,22
45.29560852050781,-118.5892333984375,22
45.29277038574219,-118.5913314819336,22
45.275535583496094,-118.58645629882812,22
45.28041076660156,-118.56269836425781,22
45.27764892578125,-118.55333709716797,22
45.2795295715332,-118.55992889404297,22
45.27461242675781,-118.5894775390625,22
45.27323532104492,-118.58963775634766,22
45.270729064941406,-118.58724975585938,22
45.27323532104492,-118.57977294921875,22
45.27677536010742,-118.58795166015625,22
45.27607345581055,-118.5770492553711,22
45.28139877319336,-118.56157684326172,22
45.27996826171875,-118.5589370727539,22
45.26865005493164,-118.56683349609375,22
45.2717170715332,-118.55473327636719,22
45.26659393310547,-118.55205535888672,22
45.269378662109375,-118.58207702636719,22
45.26050567626953,-118.58496856689453,22
45.27530288696289,-118.58452606201172,22
45.271263122558594,-118.5953369140625,22
45.252925872802734,-118.57341003417969,22
45.262107849121094,-118.55892181396484,22
45.24916458129883,-118.58185577392578,22
45.24193572998047,-118.56889343261719,22
45.25115203857422,-118.56965637207031,22
45.27540969848633,-118.58654022216797,22
45.269737243652344,-118.56719970703125,22
45.27272033691406,-118.5668716430664,22
45.26142501831055,-118.58577728271484,22
45.2572021484375,-118.5733871459961,22
45.277793884277344,-118.60285949707031,22
45.26443862915039,-118.60131072998047,22
45.28523635864258,-118.55937194824219,23
45.289527893066406,-118.56536865234375,23
45.278133392333984,-118.57196807861328,23
45.28663635253906,-118.56346893310547,23
45.27192306518555,-118.53932189941406,23
45.271183013916016,-118.51930236816406,23
45.26264572143555,-118.5338363647461,23
45.25450897216797,-118.5218276977539,23
45.25469207763672,-118.52069854736328,23
45.253440856933594,-118.52816009521484,23
45.2537841796875,-118.52478790283203,23
45.25856399536133,-118.54281616210938,23
45.26189422607422,-118.53822326660156,23
45.262821197509766,-118.53350830078125,23
45.262168884277344,-118.53174591064453,23
45.26517105102539,-118.53076934814453,23
45.26546859741211,-118.53067016601562,23
45.26238250732422,-118.5231704711914,23
45.26134490966797,-118.52421569824219,23
45.2542724609375,-118.52327728271484,23
45.25942611694336,-118.52012634277344,23
45.254573822021484,-118.52220916748047,23
45.25741958618164,-118.51140594482422,23
45.28256607055664,-118.56121063232422,23
45.28679656982422,-118.55528259277344,23
45.28694152832031,-118.54712677001953,23
45.276004791259766,-118.56104278564453,23
45.25461196899414,-118.5206298828125,23
45.285953521728516,-118.55499267578125,23
45.2896728515625,-118.58627319335938,23
45.2899284362793,-118.58399963378906,23
45.299827575683594,-118.58882904052734,23
45.30360412597656,-118.58375549316406,23
45.30461883544922,-118.58324432373047,23
45.25681686401367,-118.51533508300781,23
45.25815963745117,-118.54344940185547,23
45.25464630126953,-118.52143859863281,23
45.26472091674805,-118.54027557373047,23
45.263214111328125,-118.51154327392578,23
45.258243560791016,-118.543212890625,23
45.268402099609375,-118.52144622802734,23
45.28880310058594,-118.5689468383789,23
45.25654602050781,-118.51342010498047,23
45.279964447021484,-118.55777740478516,23
